ID,UserID,Combination,Time,Position
54,15,"[""a1"", ""b2"", ""c2"", ""c1"", ""b2"", ""a1"", ""b2"", ""c2"", ""c1"", ""b2"", ""a1"", ""b2""]","[[1584460801467, 1584460801886, 1584460802187, 1584460802370, 1584460802720, 1584460803069, 1584460803504, 1584460803788, 1584460803953, 1584460804320, 1584460804620, 1584460804987], [1584460824848, 1584460825216, 1584460825565, 1584460825867, 1584460826283, 1584460826668, 1584460827133, 1584460827517, 1584460827834, 1584460828234, 1584460828650, 1584460829051], [1584460832820, 1584460833036, 1584460833287, 1584460833487, 1584460833853, 1584460834220, 1584460834605, 1584460834922, 1584460835121, 1584460835355, 1584460835689, 1584460836221], [1584460839740, 1584460840008, 1584460840259, 1584460840391, 1584460840742, 1584460841092, 1584460841474, 1584460841743, 1584460841875, 1584460842192, 1584460842492, 1584460842793], [1584460847429, 1584460847695, 1584460847946, 1584460848062, 1584460848412, 1584460848730, 1584460849030, 1584460850014, 1584460850347, 1584460850647, 1584460850947, 1584460851264]]","[[[766, 446], [917, 639], [935, 810], [819, 863], [927, 720], [805, 531], [917, 642], [945, 810], [816, 870], [920, 709], [770, 538], [906, 667]], [[721, 486], [910, 647], [942, 808], [816, 861], [927, 714], [795, 539], [924, 650], [956, 808], [809, 847], [910, 689], [777, 532], [903, 671]], [[731, 465], [910, 650], [928, 822], [802, 878], [997, 696], [784, 542], [913, 661], [952, 808], [809, 840], [920, 714], [788, 532], [920, 661]], [[752, 458], [927, 636], [921, 818], [819, 860], [913, 710], [802, 525], [924, 643], [928, 818], [812, 853], [910, 696], [784, 535], [920, 657]], [[731, 500], [927, 657], [942, 811], [816, 864], [934, 717], [798, 528], [927, 654], [903, 857], [798, 882], [927, 714], [770, 539], [913, 647]]]"
55,16,"[""a1"", ""a2"", ""a3"", ""b3"", ""b2"", ""b1"", ""c1"", ""c2"", ""c3"", ""b3"", ""a3"", ""a2""]","[[1584461782754, 1584461782920, 1584461783094, 1584461783386, 1584461783663, 1584461783865, 1584461784136, 1584461784372, 1584461784552, 1584461784851, 1584461785066, 1584461785379], [1584461815619, 1584461815820, 1584461815959, 1584461816306, 1584461816591, 1584461816841, 1584461817167, 1584461817417, 1584461817667, 1584461818001, 1584461818299, 1584461818612], [1584461821369, 1584461821564, 1584461821751, 1584461821994, 1584461822237, 1584461822842, 1584461823161, 1584461823411, 1584461823668, 1584461823974, 1584461824252, 1584461824564], [1584461830516, 1584461830628, 1584461830808, 1584461831002, 1584461831697, 1584461831975, 1584461832232, 1584461832496, 1584461832628, 1584461833031, 1584461833266, 1584461833530], [1584461836156, 1584461836385, 1584461836593, 1584461837198, 1584461837593, 1584461837844, 1584461838191, 1584461838476, 1584461838649, 1584461838983, 1584461839372, 1584461839892]]","[[[701, 487], [887, 483], [1063, 496], [1131, 631], [974, 691], [796, 698], [742, 811], [883, 876], [1069, 877], [1148, 708], [1132, 542], [980, 496]], [[709, 469], [897, 469], [1066, 480], [1127, 630], [976, 701], [793, 689], [726, 815], [889, 876], [1070, 878], [1131, 717], [1122, 544], [980, 512]], [[725, 452], [888, 474], [1064, 485], [1135, 631], [981, 678], [728, 718], [746, 812], [881, 854], [1065, 854], [1121, 727], [1118, 545], [977, 483]], [[726, 454], [887, 477], [1063, 489], [1084, 636], [886, 689], [794, 698], [716, 821], [884, 863], [1065, 863], [1147, 715], [1143, 533], [981, 495]], [[700, 486], [882, 489], [1066, 512], [1124, 628], [974, 661], [798, 659], [725, 818], [892, 873], [1071, 887], [1135, 718], [1129, 538], [982, 494]]]"
56,16,"[""a1"", ""a2"", ""a3"", ""b3"", ""b2"", ""b1"", ""c1"", ""c2"", ""c3"", ""b3"", ""b2"", ""c2""]","[[1584461801673, 1584461802373, 1584461802739, 1584461803439, 1584461803973, 1584461804423, 1584461805156, 1584461805625, 1584461806273, 1584461811539, 1584461812672, 1584461813456], [1584461828072, 1584461828272, 1584461828422, 1584461828739, 1584461829022, 1584461829189, 1584461829556, 1584461829939, 1584461830205, 1584461830955, 1584461831372, 1584461831939], [1584461835539, 1584461835705, 1584461835972, 1584461836255, 1584461836472, 1584461836672, 1584461836922, 1584461837305, 1584461837572, 1584461837972, 1584461838305, 1584461838572], [1584461850288, 1584461850605, 1584461850905, 1584461851188, 1584461851488, 1584461851921, 1584461852238, 1584461852538, 1584461852888, 1584461853338, 1584461853671, 1584461854021], [1584461857637, 1584461857888, 1584461858137, 1584461858371, 1584461858621, 1584461858854, 1584461859221, 1584461859587, 1584461859904, 1584461860221, 1584461860487, 1584461860937]]","[[[460, 459], [637, 475], [809, 486], [881, 633], [724, 667], [540, 671], [505, 809], [637, 823], [820, 826], [862, 711], [710, 659], [676, 809]], [[450, 485], [645, 486], [810, 504], [867, 629], [715, 653], [542, 666], [478, 813], [631, 851], [815, 853], [831, 720], [723, 672], [673, 809]], [[458, 485], [628, 472], [813, 470], [872, 641], [707, 682], [532, 695], [458, 823], [639, 877], [809, 874], [870, 723], [704, 659], [669, 811]], [[442, 500], [634, 496], [808, 511], [873, 632], [718, 655], [523, 718], [495, 810], [626, 873], [818, 888], [831, 710], [716, 682], [685, 808]], [[446, 483], [631, 492], [813, 497], [851, 630], [698, 662], [543, 681], [478, 811], [638, 834], [814, 839], [863, 721], [708, 668], [678, 810]]]"
57,16,"[""a1"", ""a2"", ""a3"", ""b3"", ""b2"", ""b1"", ""c1"", ""c2"", ""c3"", ""b3"", ""a3"", ""a2""]","[[1584461860510, 1584461860914, 1584461861672, 1584461861948, 1584461862280, 1584461862840, 1584461863216, 1584461863510, 1584461863862, 1584461864240, 1584461864586, 1584461864904], [1584461866730, 1584461867078, 1584461867406, 1584461867666, 1584461867944, 1584461868292, 1584461868592, 1584461868896, 1584461869182, 1584461869518, 1584461869798, 1584461870042], [1584461871393, 1584461871668, 1584461871952, 1584461872322, 1584461872613, 1584461872895, 1584461873229, 1584461873557, 1584461873877, 1584461874207, 1584461874501, 1584461874761], [1584461876185, 1584461876449, 1584461876677, 1584461876941, 1584461877211, 1584461877461, 1584461877693, 1584461878579, 1584461878813, 1584461879105, 1584461879439, 1584461879695], [1584461880930, 1584461881195, 1584461881484, 1584461881766, 1584461882054, 1584461882314, 1584461882582, 1584461882870, 1584461883162, 1584461883494, 1584461883770, 1584461884034]]","[[[735, 493], [889, 493], [1098, 494], [1123, 696], [932, 683], [770, 695], [749, 874], [947, 869], [1091, 863], [1096, 649], [1099, 494], [920, 462]], [[743, 528], [929, 496], [1095, 495], [1112, 677], [920, 719], [710, 698], [716, 867], [947, 862], [1113, 880], [1105, 665], [1099, 472], [915, 446]], [[734, 457], [912, 501], [1081, 499], [1113, 692], [940, 698], [749, 695], [755, 875], [925, 872], [1123, 870], [1119, 678], [1100, 507], [932, 498]], [[733, 506], [925, 493], [1130, 515], [1138, 703], [932, 669], [762, 687], [746, 881], [950, 862], [1107, 874], [1093, 683], [1088, 464], [952, 466]], [[732, 468], [925, 495], [1135, 492], [1137, 707], [922, 669], [769, 681], [775, 849], [970, 861], [1108, 852], [1106, 660], [1106, 487], [902, 482]]]"
58,16,"[""a1"", ""a2"", ""b2"", ""b1"", ""a1"", ""a2"", ""b2"", ""b1"", ""a1"", ""a2"", ""b2"", ""b1""]","[[1584461909741, 1584461909880, 1584461910102, 1584461910366, 1584461910699, 1584461910887, 1584461911165, 1584461911401, 1584461911845, 1584461912012, 1584461912318, 1584461912637], [1584461916596, 1584461917395, 1584461918166, 1584461918485, 1584461918749, 1584461918943, 1584461919117, 1584461919353, 1584461919638, 1584461919867, 1584461920110, 1584461920423], [1584461921972, 1584461922187, 1584461922409, 1584461922638, 1584461923041, 1584461923173, 1584461923368, 1584461923590, 1584461923965, 1584461924097, 1584461924284, 1584461924486], [1584461926076, 1584461926139, 1584461926375, 1584461926562, 1584461926917, 1584461927000, 1584461927181, 1584461927313, 1584461927584, 1584461927771, 1584461927945, 1584461928098], [1584461932563, 1584461932633, 1584461932918, 1584461933140, 1584461933452, 1584461933619, 1584461933855, 1584461934063, 1584461934438, 1584461934529, 1584461934793, 1584461935036]]","[[[803, 463], [977, 479], [1037, 630], [880, 689], [817, 539], [972, 486], [1026, 631], [889, 680], [802, 461], [979, 474], [1019, 626], [888, 662]], [[790, 504], [976, 474], [1005, 637], [889, 694], [819, 538], [982, 482], [1035, 631], [888, 695], [828, 542], [975, 482], [1022, 628], [886, 679]], [[808, 522], [976, 515], [1053, 636], [882, 680], [794, 483], [973, 496], [1017, 629], [885, 682], [804, 464], [975, 480], [1015, 629], [882, 654]], [[834, 455], [989, 476], [1060, 648], [888, 688], [808, 462], [980, 496], [996, 637], [891, 674], [810, 535], [978, 503], [991, 636], [886, 675]], [[800, 507], [986, 519], [1036, 634], [890, 675], [796, 515], [980, 476], [1019, 626], [885, 690], [795, 490], [975, 488], [1065, 654], [890, 678]]]"
59,16,"[""a1"", ""a2"", ""b2"", ""b1"", ""a1"", ""a2"", ""b2"", ""b1"", ""a1"", ""a2"", ""b2"", ""b1""]","[[1584461947104, 1584461947406, 1584461947645, 1584461947890, 1584461948160, 1584461948407, 1584461948663, 1584461948917, 1584461949211, 1584461949457, 1584461949687, 1584461950255], [1584461951611, 1584461951847, 1584461952107, 1584461952375, 1584461952625, 1584461952831, 1584461953057, 1584461953303, 1584461953563, 1584461953791, 1584461954019, 1584461954249], [1584461955419, 1584461955653, 1584461955879, 1584461956111, 1584461956343, 1584461956611, 1584461956861, 1584461957121, 1584461957379, 1584461957619, 1584461957845, 1584461958099], [1584461959065, 1584461959347, 1584461959599, 1584461959864, 1584461960155, 1584461960408, 1584461960659, 1584461960935, 1584461961249, 1584461961557, 1584461961834, 1584461962092], [1584461963494, 1584461964382, 1584461964616, 1584461964900, 1584461965218, 1584461965472, 1584461965706, 1584461965938, 1584461966188, 1584461966444, 1584461966692, 1584461967344]]","[[[838, 492], [1022, 511], [1033, 677], [855, 695], [844, 465], [1038, 471], [1040, 673], [859, 692], [852, 479], [1009, 479], [1042, 677], [836, 677]], [[817, 478], [978, 474], [1015, 682], [861, 682], [870, 496], [1051, 504], [1023, 668], [839, 684], [847, 479], [1032, 479], [1035, 680], [826, 680]], [[859, 455], [1007, 479], [1020, 711], [850, 697], [868, 491], [1009, 491], [1040, 698], [850, 693], [849, 494], [1016, 486], [1038, 687], [863, 670]], [[827, 506], [1054, 511], [1037, 696], [871, 697], [856, 480], [1034, 489], [1041, 682], [815, 680], [814, 459], [1052, 494], [1037, 698], [827, 696]], [[855, 494], [1021, 473], [1016, 704], [815, 706], [825, 522], [1022, 522], [1020, 701], [861, 701], [856, 518], [1062, 496], [1045, 667], [841, 682]]]"
60,17,"[""a3"", ""a2"", ""a1"", ""b2"", ""b3"", ""c3"", ""c2"", ""b1"", ""c1"", ""b2"", ""a3"", ""a2""]","[[1584462282934, 1584462283001, 1584462283051, 1584462324580, 1584462328781, 1584462335679, 1584462337696, 1584462343395, 1584462349279, 1584462355727, 1584462359794, 1584462369543], [1584462377043, 1584462377259, 1584462377492, 1584462380226, 1584462380425, 1584462380792, 1584462381159, 1584462381442, 1584462381875, 1584462382542, 1584462382825, 1584462383091], [1584462386248, 1584462386447, 1584462386597, 1584462387214, 1584462388047, 1584462388330, 1584462388598, 1584462388880, 1584462389147, 1584462389614, 1584462389830, 1584462390147], [1584462393397, 1584462393580, 1584462393797, 1584462394197, 1584462394497, 1584462395047, 1584462395313, 1584462395580, 1584462395846, 1584462396246, 1584462396497, 1584462396830], [1584462401896, 1584462402096, 1584462402246, 1584462402779, 1584462403379, 1584462403662, 1584462404062, 1584462404379, 1584462404596, 1584462407295, 1584462407612, 1584462407879], [1584462411645, 1584462411745, 1584462411812, 1584462413262, 1584462413445, 1584462413645, 1584462413912, 1584462414111, 1584462414328, 1584462415962, 1584462416228, 1584462416561]]","[[[944, 522], [765, 512], [596, 508], [706, 647], [877, 683], [925, 811], [788, 851], [606, 683], [559, 818], [729, 725], [910, 546], [787, 490]], [[972, 495], [788, 501], [606, 503], [692, 668], [875, 682], [923, 818], [786, 862], [580, 717], [540, 816], [717, 711], [895, 539], [780, 509]], [[966, 524], [784, 496], [595, 487], [705, 647], [883, 671], [916, 821], [777, 847], [606, 678], [576, 828], [724, 717], [892, 525], [776, 493]], [[961, 494], [788, 505], [596, 506], [718, 643], [884, 674], [916, 817], [779, 838], [604, 683], [556, 820], [709, 704], [898, 532], [780, 495]], [[970, 495], [788, 479], [597, 483], [718, 643], [878, 675], [914, 814], [787, 874], [604, 659], [576, 815], [710, 718], [900, 535], [776, 491]], [[971, 493], [757, 494], [582, 498], [707, 648], [875, 663], [897, 818], [788, 851], [600, 675], [553, 811], [712, 711], [894, 533], [782, 489]]]"
61,18,"[""a1"", ""b2"", ""c3"", ""c2"", ""c1"", ""b2"", ""a3"", ""b3"", ""b2"", ""b1"", ""a1"", ""a2""]","[[1584462674853, 1584462675286, 1584462675785, 1584462676902, 1584462677168, 1584462678185, 1584462678701, 1584462682117, 1584462682485, 1584462682684, 1584462683735, 1584462684135], [1584462694765, 1584462695149, 1584462695649, 1584462696549, 1584462696815, 1584462697348, 1584462697881, 1584462698347, 1584462698715, 1584462698948, 1584462699332, 1584462699765], [1584462738008, 1584462738307, 1584462738791, 1584462741222, 1584462741489, 1584462742272, 1584462742806, 1584462743338, 1584462743807, 1584462744022, 1584462744440, 1584462744789], [1584462748206, 1584462748522, 1584462748921, 1584462749389, 1584462749555, 1584462750005, 1584462750488, 1584462750871, 1584462751204, 1584462751437, 1584462751805, 1584462752205], [1584462757069, 1584462757404, 1584462757786, 1584462758136, 1584462758352, 1584462758836, 1584462759302, 1584462759720, 1584462760070, 1584462760269, 1584462760585, 1584462760903]]","[[[453, 479], [644, 637], [825, 825], [713, 871], [543, 866], [629, 701], [816, 515], [870, 629], [717, 678], [542, 674], [477, 528], [627, 498]], [[470, 456], [644, 641], [820, 823], [724, 854], [543, 849], [647, 713], [818, 525], [859, 628], [709, 677], [540, 677], [494, 528], [647, 451]], [[443, 496], [629, 652], [822, 830], [725, 859], [533, 856], [656, 719], [831, 537], [879, 632], [714, 701], [533, 702], [465, 529], [636, 471]], [[456, 497], [650, 640], [838, 817], [711, 864], [539, 861], [639, 701], [815, 510], [859, 630], [715, 681], [541, 682], [504, 533], [631, 467]], [[443, 481], [653, 643], [834, 821], [714, 873], [538, 865], [634, 704], [811, 508], [847, 628], [712, 676], [540, 677], [493, 540], [628, 480]]]"
62,18,"[""a1"", ""b2"", ""c3"", ""c2"", ""c1"", ""b2"", ""a3"", ""b3"", ""b2"", ""b1"", ""a1"", ""a2""]","[[1584462800365, 1584462800932, 1584462801494, 1584462802048, 1584462802494, 1584462803032, 1584462803586, 1584462804164, 1584462804694, 1584462805202, 1584462805679, 1584462806068], [1584462809828, 1584462810250, 1584462810742, 1584462811226, 1584462811624, 1584462812114, 1584462812576, 1584462813012, 1584462813472, 1584462813902, 1584462814354, 1584462814744], [1584462817648, 1584462818100, 1584462818576, 1584462819052, 1584462819450, 1584462819980, 1584462820566, 1584462821034, 1584462821524, 1584462822000, 1584462822438, 1584462822828], [1584462825246, 1584462825700, 1584462826190, 1584462826612, 1584462826994, 1584462827470, 1584462827930, 1584462828384, 1584462828812, 1584462829234, 1584462829632, 1584462829982], [1584462832284, 1584462832714, 1584462833158, 1584462833548, 1584462833946, 1584462834360, 1584462834828, 1584462835264, 1584462835670, 1584462836052, 1584462836482, 1584462836848]]","[[[503, 479], [676, 666], [847, 844], [656, 858], [508, 867], [664, 682], [839, 488], [854, 679], [653, 675], [495, 684], [508, 487], [651, 499]], [[485, 491], [690, 641], [880, 848], [675, 856], [494, 868], [668, 666], [851, 486], [843, 665], [655, 670], [484, 681], [488, 483], [655, 482]], [[491, 524], [645, 666], [833, 838], [672, 859], [514, 870], [666, 692], [824, 523], [848, 674], [677, 677], [518, 677], [516, 504], [639, 504]], [[503, 518], [671, 659], [860, 848], [662, 846], [506, 850], [678, 677], [831, 495], [863, 683], [683, 672], [517, 681], [490, 501], [668, 491]], [[492, 518], [665, 676], [865, 854], [671, 852], [499, 864], [665, 678], [841, 525], [842, 678], [681, 672], [499, 674], [503, 500], [670, 507]]]"
63,18,"[""a1"", ""b2"", ""b1"", ""a2"", ""a1"", ""b2"", ""b1"", ""a2"", ""a1"", ""b2"", ""b1"", ""a2""]","[[1584462912772, 1584462912973, 1584462913172, 1584462913473, 1584462913707, 1584462914023, 1584462914240, 1584462914522, 1584462914772, 1584462915156, 1584462915439, 1584462915689], [1584462917939, 1584462918155, 1584462918556, 1584462918805, 1584462919005, 1584462919321, 1584462919572, 1584462919872, 1584462920138, 1584462920539, 1584462920838, 1584462921105], [1584462923387, 1584462923604, 1584462923870, 1584462924121, 1584462924371, 1584462924653, 1584462924904, 1584462925221, 1584462925604, 1584462925987, 1584462926204, 1584462926503], [1584462928869, 1584462929137, 1584462929386, 1584462929670, 1584462929919, 1584462930253, 1584462930535, 1584462930769, 1584462931052, 1584462931486, 1584462931768, 1584462932035], [1584462934486, 1584462934785, 1584462935052, 1584462935351, 1584462935586, 1584462935901, 1584462936169, 1584462936452, 1584462936752, 1584462937217, 1584462937486, 1584462937735]]","[[[564, 452], [755, 661], [621, 697], [748, 542], [620, 495], [740, 657], [623, 699], [773, 536], [622, 512], [726, 674], [611, 720], [783, 510]], [[547, 475], [735, 638], [604, 694], [736, 529], [626, 486], [744, 637], [630, 696], [755, 536], [614, 478], [743, 651], [611, 712], [765, 534]], [[593, 451], [743, 636], [602, 711], [750, 540], [625, 478], [744, 641], [608, 701], [756, 541], [618, 487], [721, 662], [601, 708], [732, 518]], [[600, 452], [751, 634], [612, 695], [742, 517], [627, 486], [741, 643], [608, 706], [771, 533], [621, 468], [729, 656], [603, 703], [734, 517]], [[560, 452], [726, 649], [617, 693], [723, 520], [615, 483], [746, 639], [619, 704], [737, 527], [608, 463], [732, 655], [607, 703], [743, 527]]]"
64,18,"[""a1"", ""b2"", ""b1"", ""a2"", ""a1"", ""b2"", ""b1"", ""a2"", ""a1"", ""b2"", ""b1"", ""a2""]","[[1584462956212, 1584462956672, 1584462957016, 1584462957382, 1584462957710, 1584462958122, 1584462958436, 1584462958786, 1584462959082, 1584462959472, 1584462959792, 1584462960292], [1584462967750, 1584462968102, 1584462968366, 1584462968686, 1584462968936, 1584462969272, 1584462969544, 1584462969920, 1584462970246, 1584462970606, 1584462970878, 1584462971206], [1584462973110, 1584462973476, 1584462973774, 1584462974092, 1584462974358, 1584462974694, 1584462974974, 1584462975326, 1584462975614, 1584462975988, 1584462976270, 1584462976598], [1584462978204, 1584462978610, 1584462978892, 1584462979210, 1584462979476, 1584462979866, 1584462980194, 1584462980522, 1584462980818, 1584462981200, 1584462981544, 1584462981886], [1584462983987, 1584462984383, 1584462984689, 1584462985039, 1584462985374, 1584462985741, 1584462986061, 1584462986435, 1584462986754, 1584462987129, 1584462987449, 1584462987753]]","[[[588, 497], [753, 694], [610, 687], [782, 501], [599, 495], [732, 664], [601, 663], [770, 490], [573, 481], [755, 669], [594, 666], [747, 507]], [[608, 509], [752, 683], [595, 676], [748, 496], [601, 483], [764, 678], [568, 668], [734, 485], [590, 477], [768, 685], [594, 677], [749, 485]], [[569, 498], [766, 668], [597, 678], [736, 495], [584, 485], [766, 694], [599, 688], [771, 501], [602, 466], [782, 663], [614, 670], [755, 508]], [[598, 497], [779, 688], [585, 692], [778, 502], [583, 492], [790, 682], [591, 680], [798, 484], [549, 485], [787, 704], [597, 684], [741, 503]], [[588, 521], [785, 676], [580, 679], [784, 482], [593, 497], [775, 675], [596, 679], [771, 493], [581, 490], [777, 682], [614, 676], [776, 504]]]"
65,19,"[""a3"", ""b3"", ""c3"", ""c2"", ""c1"", ""b1"", ""a1"", ""a2"", ""b2"", ""b1"", ""a1"", ""a2""]","[[1584465093518, 1584465093901, 1584465094201, 1584465094518, 1584465094835, 1584465095118, 1584465095486, 1584465095818, 1584465096351, 1584465097751, 1584465098151, 1584465098634], [1584465117484, 1584465117918, 1584465118252, 1584465118535, 1584465118818, 1584465119235, 1584465119668, 1584465120019, 1584465120352, 1584465121019, 1584465121436, 1584465121768], [1584465124485, 1584465124684, 1584465124835, 1584465125085, 1584465125252, 1584465125468, 1584465125652, 1584465125835, 1584465126051, 1584465126318, 1584465126568, 1584465126819], [1584465129185, 1584465129402, 1584465129635, 1584465129868, 1584465130102, 1584465130401, 1584465130602, 1584465130918, 1584465131169, 1584465131418, 1584465131685, 1584465131968], [1584465134068, 1584465134302, 1584465134552, 1584465134751, 1584465134985, 1584465135252, 1584465135385, 1584465135669, 1584465135918, 1584465136168, 1584465136453, 1584465136752], [1584465145585, 1584465145918, 1584465146185, 1584465146385, 1584465146602, 1584465146885, 1584465147135, 1584465147402, 1584465147635, 1584465147869, 1584465148168, 1584465148502]]","[[[1172, 472], [1146, 639], [1156, 813], [1001, 858], [803, 842], [766, 725], [751, 541], [908, 515], [958, 636], [815, 693], [781, 530], [930, 526]], [[1101, 461], [1116, 630], [1149, 818], [980, 856], [818, 865], [757, 719], [762, 543], [922, 508], [968, 628], [817, 660], [766, 543], [917, 485]], [[1099, 479], [1127, 665], [1117, 812], [982, 847], [807, 843], [757, 716], [774, 539], [910, 480], [956, 631], [818, 668], [779, 538], [905, 479]], [[1148, 459], [1138, 647], [1129, 810], [985, 860], [818, 860], [750, 711], [734, 530], [909, 468], [953, 635], [811, 676], [786, 526], [905, 480]], [[1108, 462], [1115, 636], [1119, 811], [995, 873], [805, 852], [769, 718], [753, 541], [916, 487], [953, 635], [800, 658], [756, 538], [914, 472]], [[1153, 511], [1108, 643], [1099, 854], [988, 874], [819, 866], [738, 685], [733, 513], [916, 492], [931, 633], [802, 667], [768, 544], [904, 512]]]"
66,19,"[""c1"", ""b1"", ""a1"", ""b1"", ""c1"", ""b1"", ""a1"", ""b1"", ""c1"", ""b1"", ""a1"", ""b1""]","[[1584465185185, 1584465185547, 1584465185988, 1584465187439, 1584465188370, 1584465188925, 1584465189280, 1584465189600, 1584465189939, 1584465190287, 1584465190624, 1584465191725], [1584465248121, 1584465248473, 1584465249060, 1584465250726, 1584465251127, 1584465251820, 1584465252115, 1584465252619, 1584465252907, 1584465253770, 1584465254080, 1584465254782], [1584465256860, 1584465257127, 1584465257382, 1584465258176, 1584465258465, 1584465258800, 1584465259119, 1584465259416, 1584465259737, 1584465260049, 1584465260379, 1584465261633], [1584465263166, 1584465263472, 1584465263829, 1584465264480, 1584465264810, 1584465265229, 1584465265539, 1584465265851, 1584465266186, 1584465266555, 1584465266892, 1584465267200], [1584465268983, 1584465269379, 1584465269718, 1584465270009, 1584465270363, 1584465270743, 1584465271158, 1584465271461, 1584465271869, 1584465272271, 1584465272644, 1584465272943]]","[[[761, 862], [771, 704], [767, 533], [791, 656], [764, 825], [765, 669], [769, 492], [768, 709], [784, 843], [777, 699], [782, 539], [770, 662]], [[756, 861], [797, 707], [799, 518], [779, 677], [798, 878], [772, 725], [763, 474], [785, 665], [781, 816], [752, 655], [752, 522], [771, 712]], [[797, 874], [752, 676], [774, 524], [766, 645], [747, 862], [757, 698], [768, 504], [779, 661], [761, 845], [757, 707], [777, 539], [757, 680]], [[750, 840], [770, 689], [767, 506], [791, 674], [787, 881], [799, 709], [785, 510], [780, 667], [775, 869], [775, 707], [780, 539], [768, 676]], [[811, 858], [773, 688], [765, 502], [768, 675], [754, 900], [756, 725], [753, 536], [764, 644], [763, 834], [767, 676], [777, 535], [769, 717]]]"
67,19,"[""b2"", ""a1"", ""b1"", ""a2"", ""b2"", ""a1"", ""b1"", ""a2"", ""b2"", ""a1"", ""b1"", ""a2""]","[[1584465285372, 1584465287472, 1584465288021, 1584465288388, 1584465288871, 1584465289372, 1584465289838, 1584465290222, 1584465290604, 1584465291138, 1584465291788, 1584465292138], [1584465302137, 1584465302704, 1584465303038, 1584465303404, 1584465303773, 1584465304238, 1584465304555, 1584465304871, 1584465305221, 1584465306038, 1584465306371, 1584465306704], [1584465308321, 1584465308687, 1584465309021, 1584465309288, 1584465309638, 1584465309938, 1584465310238, 1584465310521, 1584465310804, 1584465311137, 1584465311521, 1584465311821], [1584465321804, 1584465322188, 1584465322538, 1584465322855, 1584465323222, 1584465323721, 1584465324072, 1584465324388, 1584465324721, 1584465325054, 1584465325355, 1584465325704], [1584465327204, 1584465327571, 1584465327838, 1584465328505, 1584465328788, 1584465329104, 1584465329371, 1584465329654, 1584465329971, 1584465330288, 1584465330621, 1584465330871]]","[[[1046, 726], [820, 481], [883, 643], [1009, 533], [1038, 626], [901, 520], [884, 636], [1019, 523], [1039, 629], [910, 497], [897, 643], [998, 508]], [[1048, 717], [900, 523], [872, 627], [1011, 527], [1043, 633], [885, 539], [875, 643], [1029, 531], [1068, 637], [883, 535], [882, 634], [999, 496]], [[1008, 706], [868, 537], [862, 636], [1020, 518], [1027, 633], [879, 541], [866, 626], [1014, 529], [1031, 649], [911, 501], [898, 644], [1004, 520]], [[1069, 708], [868, 545], [841, 632], [1012, 534], [1026, 647], [868, 522], [860, 652], [1008, 528], [1023, 632], [885, 527], [879, 637], [1005, 525]], [[1017, 710], [897, 521], [869, 626], [1032, 537], [1044, 645], [876, 533], [855, 644], [1026, 543], [1037, 632], [900, 495], [901, 646], [1026, 530]]]"
68,19,"[""b2"", ""a1"", ""b1"", ""a2"", ""b2"", ""a1"", ""b1"", ""a2"", ""b2"", ""a1"", ""b1"", ""a2""]","[[1584465349245, 1584465349714, 1584465349971, 1584465350249, 1584465350541, 1584465350910, 1584465351199, 1584465351949, 1584465352278, 1584465352648, 1584465352942, 1584465353274], [1584465355467, 1584465355774, 1584465356028, 1584465356312, 1584465356697, 1584465357392, 1584465357630, 1584465357936, 1584465358193, 1584465358533, 1584465358809, 1584465359103], [1584465360541, 1584465360987, 1584465361278, 1584465361722, 1584465362064, 1584465362403, 1584465362709, 1584465363036, 1584465363311, 1584465363822, 1584465364161, 1584465364938], [1584465366444, 1584465366848, 1584465367176, 1584465367526, 1584465367902, 1584465368234, 1584465368615, 1584465368918, 1584465369321, 1584465369707, 1584465370062, 1584465370403], [1584465372704, 1584465373202, 1584465373604, 1584465374745, 1584465375762, 1584465376201, 1584465376583, 1584465376947, 1584465377549, 1584465377926, 1584465378262, 1584465378671], [1584468411215, 1584468411581, 1584468411885, 1584468412316, 1584468412670, 1584468413093, 1584468413478, 1584468413815, 1584468414215, 1584468414563, 1584468414848, 1584468415166]]","[[[1023, 646], [889, 517], [886, 677], [1040, 473], [1040, 671], [869, 497], [867, 657], [1035, 524], [1034, 665], [837, 518], [885, 663], [1028, 525]], [[1048, 682], [901, 512], [895, 645], [1050, 497], [1039, 660], [867, 506], [883, 678], [1034, 532], [1035, 661], [863, 497], [866, 680], [1016, 518]], [[1026, 689], [838, 511], [861, 640], [1017, 487], [1032, 665], [874, 496], [877, 660], [1018, 506], [1038, 663], [864, 533], [871, 679], [1009, 521]], [[1019, 677], [829, 529], [852, 673], [1036, 498], [1027, 668], [839, 506], [859, 669], [1024, 495], [1025, 667], [886, 515], [870, 674], [1027, 511]], [[1017, 704], [881, 531], [879, 640], [1011, 516], [1019, 656], [867, 514], [865, 665], [1011, 533], [1020, 660], [861, 493], [855, 660], [1036, 509]], [[1023, 693], [885, 521], [861, 636], [1017, 492], [1032, 682], [872, 495], [871, 658], [1003, 515], [1037, 698], [862, 520], [873, 678], [1017, 509]]]"
